,미나리,깻잎,부추,무,열무,당근,감자,고구마,도라지 ,콩나물,버섯,오이,고추(풋고추),호박,가지,토마토,파,양파,마늘,브로콜리,고사리,파프리카,단무지,김(김+맛김),미역,초콜릿,사탕,껌,아이스크림,과자(비스킷+스낵과자+파이),설탕,잼,꿀,물엿,고추가루,참깨,생강,소금,간장,된장,소스(양념소스),고추장,카레,식초,드레싱,다시(혼합조미료),스프,영유아식(이유식),김치,반찬(밑반찬),냉동식품,인스턴트(즉석식품),편의점도시락,삼각김밥,커피,차,주스,두유,생수,"음료(기능성음료, 탄산음료, 기타 음료)",소주,와인(과실주),맥주,막걸리,양주(양주+약주),담배,"남자옷(남자외의, 남자상의, 남자하의, 남자내의)"
2021-07-19,2.32908,26.3724,51.22108,73.09077,44.30069,26.11677,11.80921,32.21788,37.7149,32.73804,56.76719,66.80497,37.55547,42.76891,89.12826,27.84153,13.63579,19.53333,36.34506,44.58973,20.80533,19.01893,6.45074,60.72341,14.12156,2.32466,10.50405,52.35983,71.07912,15.32427,23.19566,6.32969,56.46912,73.25338,32.28789,25.2927,10.94356,1.73729,59.04525,11.38443,55.95501,48.28352,61.27418,70.01196,73.04389,73.04389,41.30808,84.26682,57.08417,55.45736,17.98946,47.21216,40.09228,33.83194,54.89015,75.43569,51.70454,64.37864,29.1616,72.6009,28.66531,27.57389,86.18393,54.83817,12.72035,8.83961,60.11885
2021-07-26,2.10104,29.17637,44.33389,66.84978,44.82015,18.81434,11.25058,32.46865,29.5227,32.40208,48.3688,60.03243,37.64256,55.42974,79.65396,24.92027,13.70234,17.86027,31.43721,42.79268,20.08996,17.41166,6.11292,60.80057,12.38195,1.51391,10.54461,53.15172,58.08385,14.85402,22.88277,5.75251,53.34986,65.48488,36.82577,26.12305,10.33927,1.54882,42.9503,10.03321,50.16186,45.64822,61.71733,63.85706,73.52099,73.52099,38.89845,81.12417,44.87712,54.00991,18.77124,43.42867,42.53131,36.03017,56.2527,70.77141,50.64071,64.6361,29.89786,71.07725,28.71491,26.21434,87.11729,57.18218,13.70443,8.60998,59.70826
2021-08-02,2.17445,28.21183,47.0991,58.85266,39.78241,17.97871,10.57454,37.35916,36.58583,34.02882,52.28038,59.66995,43.50711,45.51595,77.49958,24.43029,15.84584,23.72475,35.50324,43.04504,21.20637,17.04667,6.0593,67.66819,13.37894,1.55625,10.95017,64.30155,52.07332,14.53261,23.40947,5.82254,55.84428,68.82168,44.36211,31.85252,11.27737,1.57482,43.53723,10.129,51.542,47.60702,73.74916,64.42126,69.03625,69.03625,42.45032,81.01787,48.98467,56.95786,18.26988,44.76828,45.76137,39.56815,58.0627,74.20656,49.67359,64.15337,26.04235,62.95108,26.73913,26.82734,80.56595,47.18885,13.10428,8.5894,57.80118
2021-08-09,2.09127,30.05486,48.58508,59.19488,38.82191,19.89252,11.25503,43.90425,35.36694,34.17911,58.66546,57.64296,51.7606,42.53731,76.6345,26.02011,15.30086,19.79627,36.16525,46.67737,22.20897,16.91915,6.41857,61.17675,13.97538,1.63407,11.02549,62.30598,46.82371,15.36693,24.17083,6.06404,58.8842,77.05943,62.57682,37.09208,13.38378,1.69128,45.898,10.98497,53.07548,50.59571,66.83979,61.46349,68.89312,68.89312,44.79737,84.15387,53.44251,58.66562,18.78823,43.70021,44.06064,39.20395,55.85,79.93946,51.22098,67.40379,23.42627,63.32531,41.05319,29.35336,81.85006,51.86019,13.20314,8.87211,54.5705
2021-08-16,1.8746,35.31499,53.49528,59.89733,48.02509,20.31498,11.23667,52.52264,38.12548,37.9542,58.13131,56.71292,50.96429,41.63021,80.26118,24.94588,16.77005,19.43789,36.41861,49.84323,24.48515,17.30832,6.12901,63.89679,14.6566,1.76896,11.67728,52.77161,47.4117,15.55067,25.4589,6.46976,62.13736,77.05943,78.12625,45.7112,13.70608,1.67724,48.71527,12.28728,54.21707,51.67609,65.85819,62.40382,66.93702,66.93702,47.30089,80.91156,59.91322,63.19035,18.26988,44.20709,36.07119,38.26742,56.04341,77.32984,48.45261,70.17608,21.98759,59.47607,28.09077,31.48198,67.11253,59.59292,12.20885,9.55991,54.64613
2021-08-23,1.59465,31.33852,57.70771,73.81123,37.27335,21.51967,10.30969,64.02903,41.27534,50.19892,72.09302,52.368,45.70942,41.12197,71.21111,24.74453,20.44678,19.9813,33.4641,50.8297,26.88597,18.13944,6.39712,67.20038,14.55135,1.89574,12.61297,56.12923,56.3026,16.19496,25.47976,6.6219,67.6965,85.45359,79.50485,41.9995,15.82976,2.00531,52.49771,12.17926,56.14244,52.91801,63.16115,65.00256,69.03625,69.03625,51.68205,80.22722,62.67114,65.12692,24.00577,47.32078,35.12195,39.72424,55.20914,78.47184,65.41344,72.68631,100.0,60.51857,34.44798,33.36765,60.14505,65.15682,13.36577,11.04925,61.82063
2021-08-30,1.5083,31.04808,57.37175,64.81448,31.38292,21.4512,9.01604,66.18033,44.81011,43.77154,91.06746,50.82272,42.88913,39.89963,72.61686,24.87023,18.56195,19.42815,32.03792,49.71323,29.68241,18.31094,6.19872,68.42054,15.41092,1.81814,12.37543,56.12923,58.51619,15.55455,26.31414,6.20653,73.03744,82.2732,73.34137,41.33521,18.6009,1.95306,51.75427,11.30698,54.16595,50.57552,60.95968,61.60027,68.63072,68.63072,52.68346,78.5662,60.55336,61.59037,19.6295,47.68283,34.52867,37.6821,57.5503,80.95762,70.44245,71.4174,35.37251,61.07992,28.49171,36.02722,58.21889,57.11544,13.21334,10.43835,70.90221
2021-09-06,1.39361,37.05044,56.04083,64.70641,29.69714,20.1966,8.32832,60.73669,50.57095,38.13102,87.73112,45.37129,38.0739,37.70586,64.07419,22.09794,17.1543,18.16995,30.77111,48.22206,30.76089,16.94553,5.97351,80.73306,15.17118,1.87193,12.54634,60.08869,57.67264,14.79682,24.07697,6.77405,91.66377,78.77997,67.09173,37.67333,21.23392,2.0313,51.98904,10.25128,52.58135,47.37479,54.94138,59.80509,65.31488,65.31488,48.97512,77.70912,59.22507,54.40949,16.51937,44.64156,33.90903,36.27731,59.88279,83.35626,66.71905,67.47275,27.44094,60.11761,28.24784,43.05504,61.47672,57.98715,13.47036,10.27046,78.97352
2021-09-13,5.15857,24.45767,46.2592,63.72478,34.9995,17.93461,6.83993,46.69626,53.02155,36.19485,86.12868,37.04392,32.30475,36.12969,64.97255,16.52894,17.78718,17.78626,24.34718,45.17855,35.4704,13.50234,5.50431,66.34193,12.01648,1.67209,11.0168,49.47735,53.68164,13.45201,21.27138,5.65349,76.56831,65.06777,48.44046,31.44565,20.52027,1.79812,51.98904,8.5964,50.34929,36.71243,49.31859,57.82184,64.81393,64.81393,42.04349,72.48023,42.88381,42.03902,13.23929,37.97972,35.79433,30.38501,58.05548,78.70115,73.75483,50.3517,17.91966,56.7228,30.81883,46.52068,58.17133,54.64214,14.20827,9.4321,67.30415
2021-09-20,33.90295,22.48915,49.61881,64.42723,26.20797,17.87194,6.42763,54.86231,52.05927,34.77146,67.44186,40.40635,36.20754,37.9825,60.29778,17.8243,16.01788,16.32939,24.18372,39.84094,40.99826,13.82995,4.85816,53.09862,11.49022,1.65401,10.6431,49.82578,42.52911,11.75281,20.79161,6.26207,54.01438,59.12408,50.60026,30.8727,23.21659,1.67646,43.6807,9.49518,44.09609,39.91316,42.69036,56.16344,55.12881,55.12881,41.90267,76.02152,41.05053,35.34727,11.07239,37.00217,29.12326,28.66805,70.86256,77.27481,78.14313,54.563,20.82649,46.35124,30.61216,36.73676,53.87907,46.62579,12.9965,8.67822,72.25823
2021-09-27,1.79789,24.92021,47.40922,68.41678,29.42271,20.18731,7.29674,77.44075,39.3187,33.51604,64.71361,40.24896,34.44485,43.25784,56.62119,20.21368,15.69767,17.37919,31.75186,49.53735,26.25189,16.58274,5.62228,58.02266,13.21229,1.72112,13.87891,60.18371,54.1601,14.90202,24.74447,5.90707,50.84552,73.04483,53.11046,26.79564,33.04077,1.9086,46.13277,10.24517,54.13187,45.11308,58.42942,58.98444,64.33683,64.33683,55.10874,80.32024,52.93395,47.52043,15.44867,45.27516,33.30257,38.83975,61.34349,79.24692,86.44825,67.9463,21.70687,64.5282,26.8714,32.48917,56.04898,51.86853,12.94165,10.70372,76.5316
2021-10-04,1.66586,24.33217,51.28569,68.72298,26.31578,19.31919,7.36852,82.94198,39.59455,36.08876,63.7275,38.8086,34.35776,50.48893,59.59075,21.16105,16.68843,18.43678,33.2516,51.86969,23.87275,16.07264,5.93329,59.6624,13.01055,1.79515,15.18829,59.89863,49.10264,16.79853,28.4783,5.70179,51.56955,73.98331,53.37469,25.49198,43.21602,2.17246,45.51976,11.27845,49.32697,45.3655,57.23815,60.42058,67.5811,67.5811,62.82271,79.13095,54.20711,51.66547,14.2505,42.70456,32.59063,36.57648,63.89827,77.82975,79.03771,64.07521,19.73557,62.95108,28.58678,34.30083,58.86689,56.7359,13.41105,10.02025,75.55915
2021-10-11,1.55166,21.96564,52.30649,80.15129,23.15985,19.09752,7.63058,84.38178,40.61457,36.71647,59.90631,37.05823,33.1384,58.93592,55.95574,20.4383,17.50464,17.85443,29.51657,52.71086,23.35248,16.20456,5.77242,58.72679,14.14203,1.80571,16.70336,57.04783,44.37185,15.56521,26.50187,5.77666,54.06893,78.2586,54.18461,25.86564,66.16212,2.14621,46.87622,11.51079,50.86045,51.82754,58.31983,61.22414,68.51145,68.51145,69.6761,70.75277,53.03709,51.5577,15.38919,43.51918,33.36849,35.74401,64.44964,79.93487,60.32398,62.74654,18.08008,62.30954,27.48315,35.47214,53.40942,80.28862,12.38233,11.60815,88.55753
2021-10-18,1.26121,21.63935,50.3941,76.59402,19.64128,19.15903,7.25779,80.7019,43.54631,36.55733,56.84937,34.34921,29.13607,74.18296,49.33455,18.17229,17.39288,17.34803,31.14707,50.89087,22.21981,15.27231,5.74829,68.83047,14.84372,1.82238,19.13093,53.37345,43.12286,15.50219,26.26199,5.20189,56.38978,78.10218,51.9846,24.35439,87.02771,2.97573,45.36324,10.87085,52.53024,42.55856,60.37834,53.18857,60.49618,60.49618,75.21514,66.3411,55.20288,51.41843,14.65839,42.45112,30.86354,37.90322,59.28957,86.72261,59.32059,56.06179,35.46149,60.99973,28.01636,33.10218,51.09089,46.75925,11.70693,11.34711,79.16261
2021-10-25,1.32265,20.32342,52.59077,78.62031,18.81799,19.47239,7.4019,70.27776,45.93276,38.52002,57.81083,36.09004,26.7098,100.0,49.08501,19.41644,18.10111,17.92649,32.11556,50.73028,22.25233,15.35806,5.43728,62.65734,15.58635,2.02765,21.60196,55.97085,42.39652,14.49819,25.47455,5.53274,63.0052,77.52867,53.23683,22.71859,82.36885,2.76854,45.898,10.97478,52.42801,45.7088,61.03592,52.17985,60.04293,60.04293,68.23658,68.85921,59.98435,52.18609,14.36947,41.52787,30.82399,37.09677,57.56906,82.30599,57.61605,57.33069,19.81765,61.96204,29.63253,34.99589,55.56744,46.55488,11.57873,10.75355,68.32522
2021-11-01,1.24301,18.87482,52.46155,87.17579,20.64098,19.70683,7.2756,57.28238,45.52861,36.94633,60.62946,33.45256,25.69366,43.23854,44.48511,20.52908,19.31036,18.11736,33.39054,50.71499,21.55321,14.70284,5.82604,63.59295,15.44016,2.22913,14.39455,59.04339,43.4572,14.80409,26.79912,5.6221,60.33225,80.86548,56.46504,23.39948,76.37765,2.66274,43.73288,11.18674,51.16714,46.44588,57.15715,53.53051,58.82633,58.82633,68.31481,74.76579,68.4466,51.91749,14.91332,42.92179,30.77125,36.27731,59.73846,81.63639,55.0411,58.62718,16.56118,60.73242,30.91803,35.00394,61.13191,46.59242,11.98818,10.75896,68.47649
2021-11-08,1.20881,17.37602,54.61945,94.41642,18.47495,19.4074,8.01284,55.27506,41.28175,38.84713,60.48155,29.61797,23.44158,32.25038,41.23273,18.64248,20.95409,19.42621,32.36075,50.5697,20.77281,17.1764,6.13705,66.54931,16.17986,2.51937,13.30243,55.40069,40.66331,14.7338,26.40801,6.45285,59.24125,86.65276,53.39766,19.99501,62.92768,2.88734,47.75009,11.30291,53.72295,46.80936,58.28647,55.92408,59.32729,59.32729,76.52949,74.86545,75.19115,49.36249,15.22773,39.1564,28.91232,34.27419,58.71943,83.53054,60.03384,53.70327,15.33805,58.1128,33.75356,36.19937,59.2652,63.86803,12.1336,9.91952,66.62884
2021-11-15,1.19758,15.76965,46.34965,96.82096,15.86788,19.35169,6.16445,49.47987,35.43751,37.83927,56.38096,30.64339,22.70333,29.85717,39.17817,18.72745,18.8583,17.94986,30.90597,47.71736,21.11966,16.74985,6.02177,65.5317,19.36087,1.86724,12.47103,64.4916,42.8769,14.68095,23.50333,5.62451,53.25068,82.79457,53.3632,19.17296,45.65911,3.76106,43.55028,11.27234,52.05316,42.44749,55.67044,52.74405,58.25381,58.25381,72.36739,74.60633,69.60773,46.09785,14.81985,38.35988,30.03295,33.74089,60.88738,85.09906,48.44052,55.44572,13.8085,58.03261,32.50527,37.77291,64.94857,50.75909,11.96777,10.30945,60.18908
2021-11-22,1.76088,15.0597,51.36322,87.44596,14.63295,19.62559,5.88958,48.00047,32.26199,35.27539,53.51302,29.45104,20.90746,29.32964,37.05706,17.73934,16.5076,23.94873,27.08512,46.34855,19.34749,15.01725,6.01372,65.32915,17.14177,1.68079,12.63325,61.38739,42.65785,14.92044,23.55027,4.89518,53.43416,77.89363,45.5971,17.81117,36.39031,2.40278,41.50254,10.10251,48.93508,42.45759,53.73105,48.33304,56.94179,56.94179,73.46268,68.90572,59.58604,43.95072,15.28721,39.80811,27.18523,33.51977,57.25585,83.86534,41.1146,50.7287,12.96509,54.61106,31.76952,38.58864,59.18791,46.97614,11.45246,9.59132,57.53106
2021-11-29,1.34097,14.20273,52.82336,77.76476,11.80045,20.49255,6.51276,49.59865,31.28047,38.04261,51.91059,29.36996,20.38488,25.4053,37.5811,17.93603,14.54241,19.51191,24.93155,47.05972,18.90851,15.13599,5.99764,66.65059,14.4841,1.66978,13.11993,63.1929,44.97713,15.16284,23.41468,6.43595,52.08033,77.99791,41.50152,18.07689,33.18177,2.11995,43.18507,10.63036,49.49735,38.60056,56.31849,48.84595,59.23187,59.23187,75.48114,72.87223,48.43344,43.95569,16.37491,39.1202,31.69413,35.17169,56.38116,84.56705,41.62234,52.72861,12.46068,55.54664,38.15153,44.40171,63.12347,51.12195,12.34087,8.57966,57.23392
2021-12-06,1.66036,14.09874,47.68057,71.00144,12.12388,20.68405,6.34472,48.21285,30.63895,33.93157,53.75955,28.17761,20.12774,25.57256,36.72433,17.28078,13.14606,16.36445,23.46042,54.3932,19.45588,16.29031,5.65445,67.55727,15.19457,1.63519,14.02954,58.02977,45.88409,15.62436,22.88798,5.78149,57.42623,76.69447,35.25762,19.00689,28.99772,2.06224,45.8067,10.36745,51.50792,40.89256,55.97541,50.60694,59.73282,59.73282,70.17681,73.30409,36.9661,45.85744,15.77158,39.21071,29.47923,34.61238,57.8332,87.65822,43.75,54.71932,12.38298,58.4603,35.14239,53.84615,64.94263,47.97297,12.94038,9.06924,55.94813
2021-12-13,1.50647,16.62662,47.71934,62.5,10.21268,18.98842,6.18448,50.11578,32.98691,34.10839,50.36568,25.86922,18.9457,23.16006,35.94243,17.29824,12.49183,15.82883,24.42482,100.0,19.20117,15.33387,5.79387,68.2421,15.66821,1.81226,13.96002,54.38707,44.39491,16.65987,21.41218,5.25502,61.29432,71.74139,32.38554,17.67831,25.16762,1.79656,46.09364,10.09436,50.11075,42.084,55.8944,61.20704,57.63358,57.63358,73.16538,72.39386,29.65254,46.13599,17.15669,34.92034,29.92748,32.20603,53.03109,87.89212,38.35831,56.68245,11.79773,54.98529,35.50613,66.11104,63.34938,48.14397,13.97101,8.6024,53.02539
2021-12-20,7.34109,15.22464,42.56363,59.31195,10.4479,18.59498,5.92297,41.60057,28.20118,32.22526,50.88339,25.83106,17.98764,20.97272,34.61154,17.67067,12.02847,15.27764,20.56311,55.78496,18.0143,16.3211,5.54185,64.13793,14.01339,1.75587,12.74044,51.18783,41.49533,15.86191,19.62348,5.15842,55.17976,63.66006,27.99701,15.26197,21.09579,1.68816,39.74175,10.87696,49.13954,40.26655,49.73315,46.79432,52.48091,52.48091,68.79987,73.28416,26.64034,43.96232,16.12848,35.8979,26.69742,30.38501,48.80344,79.02219,35.33607,46.64153,11.19055,55.86741,40.67292,93.12824,64.52053,46.94277,16.13051,7.76296,45.42949
2021-12-27,1.92235,14.10591,41.06473,59.28494,10.66353,17.98799,6.13885,42.50884,27.13625,32.95906,48.65642,26.55601,18.75492,20.84405,39.61903,18.39459,11.85519,14.6758,20.69388,55.89967,19.55343,16.63771,5.75634,67.29201,13.91983,1.56064,11.95538,53.34178,38.36516,15.85609,22.63245,5.26951,53.27547,63.29509,27.15836,15.51938,19.19944,1.64605,75.66192,11.09707,44.55614,41.28634,48.71819,48.96563,51.02576,51.02576,65.04459,75.2043,38.85095,48.38094,16.16247,37.30992,27.67303,32.6873,51.79411,80.79251,36.78675,50.73329,11.54207,51.59048,44.74848,67.292,76.60662,47.50166,15.50996,9.07249,43.79254
2022-01-03,1.76748,17.30431,44.48895,62.48198,12.61393,20.34051,7.14929,51.83514,30.59404,43.7627,53.58698,31.86912,19.65492,23.16006,38.17168,20.94224,12.81078,17.42399,22.96187,63.3708,23.14654,19.4037,6.21749,74.58403,19.02464,1.59062,13.98319,58.63161,35.54628,15.87451,22.78368,5.61727,59.59831,79.19708,29.66856,17.89421,18.92895,1.64371,67.1449,11.33348,53.45033,46.56704,58.38177,50.33339,61.40267,61.40267,68.58081,79.72892,28.68345,57.38729,18.39734,43.32005,33.05207,42.89802,59.47287,96.05118,42.51692,63.51891,13.56851,56.48222,42.30562,56.5395,68.38475,50.33783,14.82945,8.98259,47.60669
2022-01-10,1.6556,16.83459,45.38054,62.02269,12.98637,21.63689,7.8971,54.55636,33.89145,41.17231,57.67934,32.26975,19.66737,28.67987,38.81217,21.85936,12.81455,16.96044,23.11715,64.6402,26.76674,20.86365,6.61697,77.14974,17.80837,1.73578,14.18887,62.11593,33.90338,17.23096,22.00667,6.16306,67.35432,84.51511,30.3119,19.97841,20.80515,1.90782,55.44541,11.87356,55.97205,48.18255,61.87458,51.85501,64.4561,64.4561,69.56657,76.16769,31.43248,59.79473,18.67777,42.37871,31.41727,42.20863,58.33694,93.1297,54.12234,63.11893,13.52966,58.05934,40.40011,55.55966,69.30622,53.59109,14.32179,8.28504,49.95137
2022-01-17,1.63435,17.1824,45.58728,59.55511,14.70155,20.25695,6.93619,56.75685,37.95227,40.88939,63.85076,33.6958,20.13603,23.70689,42.3224,20.56283,12.82334,16.79099,22.97004,61.10728,30.75547,21.90145,6.46147,79.59488,17.96918,1.92676,14.08458,59.39182,32.46992,16.15472,20.64038,5.90224,76.87081,77.05943,28.46228,19.47189,17.07576,1.8119,59.89304,11.31717,65.27517,50.29281,60.3164,52.26534,63.09637,63.09637,62.10295,76.28728,27.43162,55.55352,16.73181,39.1383,33.88266,37.42195,57.54597,91.7217,70.32156,64.39703,12.35353,54.18337,38.68474,51.72397,63.88443,57.97881,14.85624,7.84961,47.48784
2022-01-24,1.53688,20.09394,43.06757,57.60987,13.05498,19.47355,6.03091,39.65324,39.87682,39.79312,67.37611,31.22048,19.9411,21.16572,36.6162,18.41786,12.61113,23.56504,21.31502,51.67087,35.42163,19.46746,5.818,71.98938,15.2969,1.98815,11.91483,64.11149,34.46831,14.73186,18.83083,6.52772,69.32804,73.67049,24.47584,17.92742,14.42836,2.23121,57.92356,9.96392,49.49735,41.16518,62.00324,50.84629,60.16221,60.16221,50.66499,74.2542,22.31764,45.08646,13.46872,37.76249,35.09558,32.01092,54.83531,87.89212,65.17166,67.84515,10.60718,54.47741,42.71483,52.7215,62.5052,58.08308,25.42794,7.91135,44.60291
2022-01-31,1.93481,18.2294,42.82207,59.384,14.11349,20.62486,6.5773,43.01637,39.70361,37.69781,60.9253,34.6783,19.88718,22.01492,36.09216,34.02271,14.06524,18.84385,22.76572,51.56381,40.62974,19.38611,5.93597,64.28743,15.54249,3.67014,12.91425,61.32404,36.65885,13.74143,19.17501,11.32389,57.23282,62.56517,26.71606,18.20144,17.0326,2.19456,59.72349,11.55358,43.34639,44.7294,52.50643,59.1725,49.3082,49.3082,50.33641,76.91183,26.92485,40.05769,13.39225,34.48587,28.1081,28.49895,67.10545,92.26747,52.76837,55.16987,15.83432,49.29163,42.13202,44.25852,58.0227,53.99566,18.74665,7.67197,54.59751
2022-02-07,1.88962,19.69593,46.0783,59.87031,19.35705,23.85246,8.93759,54.37878,33.43597,38.78525,64.08907,37.98826,20.63373,22.68399,39.63566,43.53599,15.21171,17.06756,25.92047,64.94608,29.92629,22.39176,6.77516,72.31733,18.35219,7.85238,17.92294,66.04371,36.03627,15.93026,20.73425,7.49613,89.75452,76.79874,32.09833,18.3343,19.79511,2.16986,63.03638,13.82395,56.15948,49.91922,64.44772,68.30227,62.95324,62.95324,59.97496,77.25732,30.20199,57.72718,16.98674,41.0391,35.58338,38.85275,59.71247,100.0,63.76934,70.66341,18.61018,62.38973,61.75339,38.35695,61.00707,47.73106,13.93721,8.23738,57.87682
2022-02-14,2.0269,21.38118,43.41646,63.01332,22.17975,25.01537,8.43515,53.88685,33.17295,52.67438,57.24381,39.31416,20.65862,24.15079,41.70687,30.87567,14.36661,18.38225,25.08275,66.95725,32.77693,21.07253,6.82878,70.6583,18.22062,5.2775,23.21263,77.63699,46.1973,16.37336,20.83333,6.55187,66.74931,70.12513,33.01166,18.74948,19.46131,2.05236,56.1106,13.44488,52.64951,52.09006,62.35585,56.06086,62.42843,62.42843,62.41589,78.59942,27.93662,60.90229,17.72603,43.89934,34.39683,36.86264,59.84815,94.9046,68.66537,65.53261,17.50798,60.83934,82.65614,38.84768,59.81213,57.9371,13.19867,8.62731,56.81793
2022-02-21,1.84492,20.59234,48.27497,64.2291,28.50142,24.60452,8.79459,55.12508,34.26353,41.7116,59.32286,41.95163,20.32682,22.21435,39.44435,28.05567,15.98272,22.90672,25.31976,68.61665,25.66117,19.5752,6.72958,68.13117,18.18846,2.20086,20.67786,71.87203,52.8304,16.86203,20.94284,6.89238,64.77064,72.31491,38.29053,18.94046,21.06989,1.86779,54.93674,12.7764,55.76759,47.81906,64.09987,65.3274,59.13645,59.13645,59.55249,75.56308,94.32056,61.88052,18.03195,44.67776,33.63216,37.96826,60.49911,91.98312,60.72292,73.71155,18.00363,62.68377,100.0,36.17202,61.59562,52.61511,12.30197,8.04024,58.88708
2022-02-28,2.35094,21.53178,46.77606,60.42867,40.36067,23.18164,8.8519,52.42666,34.7575,37.6094,58.74763,43.94047,19.38949,21.18502,39.24471,29.29517,16.29916,22.40227,24.35535,63.96727,26.50119,19.33334,6.57139,83.63154,18.46914,2.55665,29.18887,62.17928,72.25125,15.96614,24.00917,7.01072,58.47756,68.76955,33.88477,18.91555,18.31314,2.34143,54.80631,11.30291,50.91156,50.3231,62.39397,66.28483,59.8998,59.8998,59.42731,76.63942,38.10057,63.52527,18.2019,47.03113,35.87343,42.53381,61.2973,89.85507,68.9676,71.26568,20.52509,59.63646,58.43425,32.55997,62.7311,46.71338,11.54493,8.03591,70.54565
2022-03-07,2.17506,22.0015,56.04083,62.91426,47.40762,23.50312,9.02717,47.50254,47.9343,41.5171,57.37529,43.00567,19.59271,21.06922,41.01646,30.23789,18.1212,28.31739,24.49021,60.4114,27.31953,19.58839,6.21749,68.41572,17.62126,3.02054,58.65874,60.9756,70.14911,18.63443,27.61785,6.95276,62.57376,69.08237,27.98552,20.23582,18.25558,2.09993,55.71931,10.45713,52.30874,46.72859,62.72753,70.31971,58.85019,58.85019,55.24956,73.69609,35.94188,64.77707,18.28687,46.72338,36.3876,44.39386,61.51958,90.79068,65.46179,66.72796,19.2606,62.79069,42.35109,30.90759,64.66916,49.75809,11.41228,8.59482,74.88384
2022-03-14,2.34361,23.07719,62.92802,67.3541,54.52317,25.5829,10.78097,51.30841,49.88452,42.12713,71.73966,49.27266,21.79088,23.89989,46.13209,34.934,24.26666,31.27982,26.02263,62.53727,32.41383,20.28759,6.88776,67.37882,17.54232,2.62405,53.03302,65.63192,67.84135,22.82788,28.07676,6.51806,77.33696,74.50469,35.94117,21.8218,25.00935,2.18364,70.94039,12.60521,58.88567,52.88772,66.10121,89.02376,63.57347,63.57347,61.82131,72.63304,35.58803,68.1528,19.46804,48.64228,39.06394,50.49427,61.00285,92.17574,57.48307,70.96685,19.5031,65.30339,45.98437,30.47479,62.98674,59.43026,11.96777,8.96851,77.54727
2022-03-21,3.92251,24.6979,66.63651,68.85806,53.56267,26.17712,10.29689,47.71132,49.65999,42.13597,70.97542,50.33624,22.14756,24.50463,46.06554,33.42682,24.76015,22.27372,26.46397,61.87963,36.29416,21.49469,7.27384,62.80202,16.74122,1.77037,17.72016,71.36522,65.04746,18.58159,28.79119,6.52289,86.28812,77.21584,34.7866,21.1326,26.92872,2.09317,67.00143,12.21187,57.65888,52.65549,62.08424,87.43374,65.72041,65.72041,63.73024,74.12132,36.94832,63.45729,17.98096,47.77335,38.02241,46.93028,64.35437,92.3592,56.38297,66.4659,19.82768,69.76744,47.09626,30.16427,62.82028,52.12712,11.73371,8.57424,69.44894
2022-03-28,3.01184,26.57678,67.20506,75.01801,51.59266,25.80574,11.3307,45.6788,51.37285,39.855,67.89382,54.47131,22.96047,23.44312,44.87606,33.66425,24.10844,23.27094,26.57839,57.81907,50.65033,19.99736,6.99233,61.34555,16.36113,2.8724,17.06836,66.51884,64.34994,18.16128,27.57092,6.03265,79.2115,74.29614,31.8341,20.04483,26.81073,2.09161,66.36233,13.20439,54.91565,52.90791,58.67244,83.09112,63.31106,63.31106,67.64199,71.8424,32.72698,59.88592,16.20496,45.5467,35.63612,46.83922,67.41722,93.03797,55.93568,67.19231,19.83708,71.58513,46.38945,29.83604,65.6263,49.25342,12.26689,8.96634,77.05564
2022-04-04,2.09628,25.3971,65.60279,78.57528,54.43497,25.7303,12.83913,43.77347,47.31203,41.97683,67.01454,56.52215,27.07063,23.06999,46.6894,35.66839,21.91094,24.00521,26.25148,55.37967,71.42315,19.7511,6.59284,60.47745,16.3202,1.78942,16.17612,64.30155,64.275,16.40827,29.17188,5.65349,74.45574,74.45255,32.67849,20.07805,25.53307,1.92758,62.33207,12.09978,54.83046,48.87924,58.63432,86.71567,65.45801,65.45801,62.46283,70.68633,32.83722,54.97322,15.49116,42.75887,36.15029,45.91571,72.21356,87.71326,56.76982,66.38775,20.02506,74.49879,45.43049,30.03555,66.96985,49.73723,12.02836,9.59674,86.68287
2022-04-11,2.00297,25.16404,66.67528,81.54719,49.58345,26.49281,12.32723,43.04517,44.77161,42.13597,69.07716,62.8893,33.25453,24.78769,48.66078,35.52058,20.75317,21.12848,26.36181,55.08908,90.3967,19.51584,6.5848,57.19315,15.3466,1.68496,15.99652,67.31073,64.49021,16.50959,29.64121,5.75492,76.23605,81.54327,30.21425,20.25242,21.00658,2.00557,68.54049,10.99109,54.98381,49.21243,58.13399,84.69823,68.41603,68.41603,55.89109,70.52687,38.32639,53.12784,15.49116,44.20709,35.50428,45.52549,70.61141,86.23647,62.76595,64.69587,19.10834,82.62496,44.11606,31.48198,69.47862,55.3345,11.94354,10.02242,84.56509
